Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
2943,0x3585cc,266,Shift_JIS,これまで人は、世界の果てが\nどうなっているのか知るすべ\nを持たず、また、あまり深く\n考えたこともなかった。\n長い間、激しい気流が渦巻く\n奈落の世界が広がっていると\n信じられてきたが、東回りの\n航路を辿った青の空賊ヴァイ\nスが初めて世界一周を成し遂\nげその常識をくつがえした。,"""\x82\xB1\x82\xEA\x82\xDC\x82\xC5\x90l\x82\xCD\x81A\x90\xA2\x8AE\x82\xCC\x89\xCA\x82\xC4\x82\xAA\n\x82\xC7\x82\xA4\x82\xC8\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x82\xCC\x82\xA9\x92m\x82\xE9\x82\xB7\x82\xD7\n\x82\xF0\x8E\x9D\x82\xBD\x82\xB8\x81A\x82\xDC\x82\xBD\x81A\x82\xA0\x82\xDC\x82\xE8\x90[\x82\xAD\n\x8Dl\x82\xA6\x82\xBD\x82\xB1\x82\xC6\x82\xE0\x82\xC8\x82\xA9\x82\xC1\x82\xBD\x81B\n\x92\xB7\x82\xA2\x8A\xD4\x81A\x8C\x83\x82\xB5\x82\xA2\x8BC\x97\xAC\x82\xAA\x89Q\x8A\xAA\x82\xAD\n\x93\xDE\x97\x8E\x82\xCC\x90\xA2\x8AE\x82\xAA\x8DL\x82\xAA\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x82\xC6\n\x90M\x82\xB6\x82\xE7\x82\xEA\x82\xC4\x82\xAB\x82\xBD\x82\xAA\x81A\x93\x8C\x89\xF1\x82\xE8\x82\xCC\n\x8Dq\x98H\x82\xF0\x92H\x82\xC1\x82\xBD\x90\xC2\x82\xCC\x8B\xF3\x91\xAF\x83\x94\x83@\x83C\n\x83X\x82\xAA\x8F\x89\x82\xDF\x82\xC4\x90\xA2\x8AE\x88\xEA\x8E\xFC\x82\xF0\x90\xAC\x82\xB5\x90\x8B\n\x82\xB0\x82\xBB\x82\xCC\x8F\xED\x8E\xAF\x82\xF0\x82\xAD\x82\xC2\x82\xAA\x82\xA6\x82\xB5\x82\xBD\x81B"""
2944,0x3586d8,78,Shift_JIS,サウスオーシャンのはるか南、紫の月が輝く地に\nこの凍てついた大陸があるそうだ。,"""\x83T\x83E\x83X\x83I\x81[\x83V\x83\x83\x83\x93\x82\xCC\x82\xCD\x82\xE9\x82\xA9\x93\xEC\x81A\x8E\x87\x82\xCC\x8C\x8E\x82\xAA\x8BP\x82\xAD\x92n\x82\xC9\n\x82\xB1\x82\xCC\x93\x80\x82\xC4\x82\xC2\x82\xA2\x82\xBD\x91\xE5\x97\xA4\x82\xAA\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B"""
2945,0x358728,56,Shift_JIS,サウスオーシャンのはるか南……\n伝説の大陸があるという。,"""\x83T\x83E\x83X\x83I\x81[\x83V\x83\x83\x83\x93\x82\xCC\x82\xCD\x82\xE9\x82\xA9\x93\xEC\x81c\x81c\n\x93`\x90\xE0\x82\xCC\x91\xE5\x97\xA4\x82\xAA\x82\xA0\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x81B"""
2946,0x358760,264,Shift_JIS,紫の月の下、その存在を凍て\nつく氷の中に静かに閉ざして\nしまった神秘的な大陸。\n古い神話や伝承では、雲の底\nの世界とともに死者が旅立つ\nもうひとつの世界として語ら\nれていながら、長らく人に知\nられることはなかった。その\n真の姿が青の空賊ヴァイスに\nよって初めて確認された。,"""\x8E\x87\x82\xCC\x8C\x8E\x82\xCC\x89\xBA\x81A\x82\xBB\x82\xCC\x91\xB6\x8D\xDD\x82\xF0\x93\x80\x82\xC4\n\x82\xC2\x82\xAD\x95X\x82\xCC\x92\x86\x82\xC9\x90\xC3\x82\xA9\x82\xC9\x95\xC2\x82\xB4\x82\xB5\x82\xC4\n\x82\xB5\x82\xDC\x82\xC1\x82\xBD\x90_\x94\xE9\x93I\x82\xC8\x91\xE5\x97\xA4\x81B\n\x8C\xC3\x82\xA2\x90_\x98b\x82\xE2\x93`\x8F\xB3\x82\xC5\x82\xCD\x81A\x89_\x82\xCC\x92\xEA\n\x82\xCC\x90\xA2\x8AE\x82\xC6\x82\xC6\x82\xE0\x82\xC9\x8E\x80\x8E\xD2\x82\xAA\x97\xB7\x97\xA7\x82\xC2\n\x82\xE0\x82\xA4\x82\xD0\x82\xC6\x82\xC2\x82\xCC\x90\xA2\x8AE\x82\xC6\x82\xB5\x82\xC4\x8C\xEA\x82\xE7\n\x82\xEA\x82\xC4\x82\xA2\x82\xC8\x82\xAA\x82\xE7\x81A\x92\xB7\x82\xE7\x82\xAD\x90l\x82\xC9\x92m\n\x82\xE7\x82\xEA\x82\xE9\x82\xB1\x82\xC6\x82\xCD\x82\xC8\x82\xA9\x82\xC1\x82\xBD\x81B\x82\xBB\x82\xCC\n\x90^\x82\xCC\x8Ep\x82\xAA\x90\xC2\x82\xCC\x8B\xF3\x91\xAF\x83\x94\x83@\x83C\x83X\x82\xC9\n\x82\xE6\x82\xC1\x82\xC4\x8F\x89\x82\xDF\x82\xC4\x8Am\x94F\x82\xB3\x82\xEA\x82\xBD\x81B"""
2947,0x358868,84,Shift_JIS,多くの船乗りたちが目指した伝説の地……\nサルガッソーを越えた、はるか東の果ての国だ。,"""\x91\xBD\x82\xAD\x82\xCC\x91D\x8F\xE6\x82\xE8\x82\xBD\x82\xBF\x82\xAA\x96\xDA\x8Ew\x82\xB5\x82\xBD\x93`\x90\xE0\x82\xCC\x92n\x81c\x81c\n\x83T\x83\x8B\x83K\x83b\x83\\\x81[\x82\xF0\x89z\x82\xA6\x82\xBD\x81A\x82\xCD\x82\xE9\x82\xA9\x93\x8C\x82\xCC\x89\xCA\x82\xC4\x82\xCC\x8D\x91\x82\xBE\x81B"""
2948,0x3588bc,78,Shift_JIS,多くの船乗りたちが目指した伝説の地……\n魔の空域を越えた東の果てにあるという。,"""\x91\xBD\x82\xAD\x82\xCC\x91D\x8F\xE6\x82\xE8\x82\xBD\x82\xBF\x82\xAA\x96\xDA\x8Ew\x82\xB5\x82\xBD\x93`\x90\xE0\x82\xCC\x92n\x81c\x81c\n\x96\x82\x82\xCC\x8B\xF3\x88\xE6\x82\xF0\x89z\x82\xA6\x82\xBD\x93\x8C\x82\xCC\x89\xCA\x82\xC4\x82\xC9\x82\xA0\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x81B"""
2949,0x35890c,268,Shift_JIS,何もかもが黄金に彩られ、満\nたされた暮らしをしながらも\n礼節を重んじる気高き人々が\n住むといにしえの書物に記さ\nれた東方の島国ヤフトマー。\n険しい気流に四方を遮られて\nいるため、文化的には独特の\n発展をとげた不思議な国。\n青の空賊ヴァイスによってそ\nの存在が初めて確認された。,"""\x89\xBD\x82\xE0\x82\xA9\x82\xE0\x82\xAA\x89\xA9\x8B\xE0\x82\xC9\x8D\xCA\x82\xE7\x82\xEA\x81A\x96\x9E\n\x82\xBD\x82\xB3\x82\xEA\x82\xBD\x95\xE9\x82\xE7\x82\xB5\x82\xF0\x82\xB5\x82\xC8\x82\xAA\x82\xE7\x82\xE0\n\x97\xE7\x90\xDF\x82\xF0\x8Fd\x82\xF1\x82\xB6\x82\xE9\x8BC\x8D\x82\x82\xAB\x90l\x81X\x82\xAA\n\x8FZ\x82\xDE\x82\xC6\x82\xA2\x82\xC9\x82\xB5\x82\xA6\x82\xCC\x8F\x91\x95\xA8\x82\xC9\x8BL\x82\xB3\n\x82\xEA\x82\xBD\x93\x8C\x95\xFB\x82\xCC\x93\x87\x8D\x91\x83\x84\x83t\x83g\x83}\x81[\x81B\n\x8C\xAF\x82\xB5\x82\xA2\x8BC\x97\xAC\x82\xC9\x8El\x95\xFB\x82\xF0\x8E\xD5\x82\xE7\x82\xEA\x82\xC4\n\x82\xA2\x82\xE9\x82\xBD\x82\xDF\x81A\x95\xB6\x89\xBB\x93I\x82\xC9\x82\xCD\x93\xC6\x93\xC1\x82\xCC\n\x94\xAD\x93W\x82\xF0\x82\xC6\x82\xB0\x82\xBD\x95s\x8Ev\x8Bc\x82\xC8\x8D\x91\x81B\n\x90\xC2\x82\xCC\x8B\xF3\x91\xAF\x83\x94\x83@\x83C\x83X\x82\xC9\x82\xE6\x82\xC1\x82\xC4\x82\xBB\n\x82\xCC\x91\xB6\x8D\xDD\x82\xAA\x8F\x89\x82\xDF\x82\xC4\x8Am\x94F\x82\xB3\x82\xEA\x82\xBD\x81B"""
2950,0x358a18,78,Shift_JIS,氷の大陸のまわりには、氷山という浮遊する\n氷のかたまりがある。その氷山の中だ。,"""\x95X\x82\xCC\x91\xE5\x97\xA4\x82\xCC\x82\xDC\x82\xED\x82\xE8\x82\xC9\x82\xCD\x81A\x95X\x8ER\x82\xC6\x82\xA2\x82\xA4\x95\x82\x97V\x82\xB7\x82\xE9\n\x95X\x82\xCC\x82\xA9\x82\xBD\x82\xDC\x82\xE8\x82\xAA\x82\xA0\x82\xE9\x81B\x82\xBB\x82\xCC\x95X\x8ER\x82\xCC\x92\x86\x82\xBE\x81B"""
2951,0x358a68,68,Shift_JIS,氷つったら氷の大陸しかねえやな。\nコンパスが回るところを探してみろ。,"""\x95X\x82\xC2\x82\xC1\x82\xBD\x82\xE7\x95X\x82\xCC\x91\xE5\x97\xA4\x82\xB5\x82\xA9\x82\xCB\x82\xA6\x82\xE2\x82\xC8\x81B\n\x83R\x83\x93\x83p\x83X\x82\xAA\x89\xF1\x82\xE9\x82\xC6\x82\xB1\x82\xEB\x82\xF0\x92T\x82\xB5\x82\xC4\x82\xDD\x82\xEB\x81B"""
2952,0x358aac,262,Shift_JIS,太古の時代に絶滅した毛長象\nが、およそ二万年ぶりに永久\n凍土の中から姿を現した。\n今にも動き出しそうなほど、\nいきいきとした姿のまま凍り\nついており、えさを採ろうと\nして氷河の裂け目に落ちたの\nか、それとも何かの拍子に瞬\n間的に凍結したのかを判断す\nるのは非常に難しい。,"""\x91\xBE\x8C\xC3\x82\xCC\x8E\x9E\x91\xE3\x82\xC9\x90\xE2\x96\xC5\x82\xB5\x82\xBD\x96\xD1\x92\xB7\x8F\xDB\n\x82\xAA\x81A\x82\xA8\x82\xE6\x82\xBB\x93\xF1\x96\x9C\x94N\x82\xD4\x82\xE8\x82\xC9\x89i\x8Bv\n\x93\x80\x93y\x82\xCC\x92\x86\x82\xA9\x82\xE7\x8Ep\x82\xF0\x8C\xBB\x82\xB5\x82\xBD\x81B\n\x8D\xA1\x82\xC9\x82\xE0\x93\xAE\x82\xAB\x8Fo\x82\xB5\x82\xBB\x82\xA4\x82\xC8\x82\xD9\x82\xC7\x81A\n\x82\xA2\x82\xAB\x82\xA2\x82\xAB\x82\xC6\x82\xB5\x82\xBD\x8Ep\x82\xCC\x82\xDC\x82\xDC\x93\x80\x82\xE8\n\x82\xC2\x82\xA2\x82\xC4\x82\xA8\x82\xE8\x81A\x82\xA6\x82\xB3\x82\xF0\x8D\xCC\x82\xEB\x82\xA4\x82\xC6\n\x82\xB5\x82\xC4\x95X\x89\xCD\x82\xCC\x97\xF4\x82\xAF\x96\xDA\x82\xC9\x97\x8E\x82\xBF\x82\xBD\x82\xCC\n\x82\xA9\x81A\x82\xBB\x82\xEA\x82\xC6\x82\xE0\x89\xBD\x82\xA9\x82\xCC\x94\x8F\x8Eq\x82\xC9\x8Fu\n\x8A\xD4\x93I\x82\xC9\x93\x80\x8C\x8B\x82\xB5\x82\xBD\x82\xCC\x82\xA9\x82\xF0\x94\xBB\x92f\x82\xB7\n\x82\xE9\x82\xCC\x82\xCD\x94\xF1\x8F\xED\x82\xC9\x93\xEF\x82\xB5\x82\xA2\x81B"""
2953,0x358bb4,74,Shift_JIS,サルガッソーの周りの円形の気流の壁にそって\nぐるぐると飛んでいるらしいぜ。,"""\x83T\x83\x8B\x83K\x83b\x83\\\x81[\x82\xCC\x8E\xFC\x82\xE8\x82\xCC\x89~\x8C`\x82\xCC\x8BC\x97\xAC\x82\xCC\x95\xC7\x82\xC9\x82\xBB\x82\xC1\x82\xC4\n\x82\xAE\x82\xE9\x82\xAE\x82\xE9\x82\xC6\x94\xF2\x82\xF1\x82\xC5\x82\xA2\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x82\xBA\x81B"""
2954,0x358c00,80,Shift_JIS,高空域を飛んでいるのが目撃されている。\nしかも気流の壁にそって飛んでいるとか……,"""\x8D\x82\x8B\xF3\x88\xE6\x82\xF0\x94\xF2\x82\xF1\x82\xC5\x82\xA2\x82\xE9\x82\xCC\x82\xAA\x96\xDA\x8C\x82\x82\xB3\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B\n\x82\xB5\x82\xA9\x82\xE0\x8BC\x97\xAC\x82\xCC\x95\xC7\x82\xC9\x82\xBB\x82\xC1\x82\xC4\x94\xF2\x82\xF1\x82\xC5\x82\xA2\x82\xE9\x82\xC6\x82\xA9\x81c\x81c"""
2955,0x358c50,256,Shift_JIS,いつの頃からか、あてのない\n漂流を続ける無人の難破船。\n霧の中から不意に現れ、後を\n追って来たなどという報告も\nしばしばあり、船乗りたちを\n震え上がらせている。\n一説には、世界をまたにかけ\nたいにしえの大空賊ダカット\nの船だともいわれているが、\n確たる根拠はない。,"""\x82\xA2\x82\xC2\x82\xCC\x8D\xA0\x82\xA9\x82\xE7\x82\xA9\x81A\x82\xA0\x82\xC4\x82\xCC\x82\xC8\x82\xA2\n\x95Y\x97\xAC\x82\xF0\x91\xB1\x82\xAF\x82\xE9\x96\xB3\x90l\x82\xCC\x93\xEF\x94j\x91D\x81B\n\x96\xB6\x82\xCC\x92\x86\x82\xA9\x82\xE7\x95s\x88\xD3\x82\xC9\x8C\xBB\x82\xEA\x81A\x8C\xE3\x82\xF0\n\x92\xC7\x82\xC1\x82\xC4\x97\x88\x82\xBD\x82\xC8\x82\xC7\x82\xC6\x82\xA2\x82\xA4\x95\xF1\x8D\x90\x82\xE0\n\x82\xB5\x82\xCE\x82\xB5\x82\xCE\x82\xA0\x82\xE8\x81A\x91D\x8F\xE6\x82\xE8\x82\xBD\x82\xBF\x82\xF0\n\x90k\x82\xA6\x8F\xE3\x82\xAA\x82\xE7\x82\xB9\x82\xC4\x82\xA2\x82\xE9\x81B\n\x88\xEA\x90\xE0\x82\xC9\x82\xCD\x81A\x90\xA2\x8AE\x82\xF0\x82\xDC\x82\xBD\x82\xC9\x82\xA9\x82\xAF\n\x82\xBD\x82\xA2\x82\xC9\x82\xB5\x82\xA6\x82\xCC\x91\xE5\x8B\xF3\x91\xAF\x83_\x83J\x83b\x83g\n\x82\xCC\x91D\x82\xBE\x82\xC6\x82\xE0\x82\xA2\x82\xED\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x82\xAA\x81A\n\x8Am\x82\xBD\x82\xE9\x8D\xAA\x8B\x92\x82\xCD\x82\xC8\x82\xA2\x81B"""
2956,0x358d50,58,Shift_JIS,ナスル王国の砂漠の真ん中に\n堂々とそびえたつ巨大な遺跡だ。,"""\x83i\x83X\x83\x8B\x89\xA4\x8D\x91\x82\xCC\x8D\xBB\x94\x99\x82\xCC\x90^\x82\xF1\x92\x86\x82\xC9\n\x93\xB0\x81X\x82\xC6\x82\xBB\x82\xD1\x82\xA6\x82\xBD\x82\xC2\x8B\x90\x91\xE5\x82\xC8\x88\xE2\x90\xD5\x82\xBE\x81B"""
2957,0x358d8c,62,Shift_JIS,ナスル王国の砂漠の真ん中……\nこの不思議な建造物があるという。,"""\x83i\x83X\x83\x8B\x89\xA4\x8D\x91\x82\xCC\x8D\xBB\x94\x99\x82\xCC\x90^\x82\xF1\x92\x86\x81c\x81c\n\x82\xB1\x82\xCC\x95s\x8Ev\x8Bc\x82\xC8\x8C\x9A\x91\xA2\x95\xA8\x82\xAA\x82\xA0\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x81B"""
2958,0x358dcc,254,Shift_JIS,この石造りの建物は、古代王\n朝の時代に造られたものだと\n考えられている。\n巨石の切断や運搬方法など、\n当時から非常に高度な建築技\n術を有していたことがわかる\nが、この巨大な建造物が建て\nられた真の目的を知る手掛か\nりはこれまでのところ何ひと\nつ見つかっていない。,"""\x82\xB1\x82\xCC\x90\xCE\x91\xA2\x82\xE8\x82\xCC\x8C\x9A\x95\xA8\x82\xCD\x81A\x8C\xC3\x91\xE3\x89\xA4\n\x92\xA9\x82\xCC\x8E\x9E\x91\xE3\x82\xC9\x91\xA2\x82\xE7\x82\xEA\x82\xBD\x82\xE0\x82\xCC\x82\xBE\x82\xC6\n\x8Dl\x82\xA6\x82\xE7\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B\n\x8B\x90\x90\xCE\x82\xCC\x90\xD8\x92f\x82\xE2\x89^\x94\xC0\x95\xFB\x96@\x82\xC8\x82\xC7\x81A\n\x93\x96\x8E\x9E\x82\xA9\x82\xE7\x94\xF1\x8F\xED\x82\xC9\x8D\x82\x93x\x82\xC8\x8C\x9A\x92z\x8BZ\n\x8Fp\x82\xF0\x97L\x82\xB5\x82\xC4\x82\xA2\x82\xBD\x82\xB1\x82\xC6\x82\xAA\x82\xED\x82\xA9\x82\xE9\n\x82\xAA\x81A\x82\xB1\x82\xCC\x8B\x90\x91\xE5\x82\xC8\x8C\x9A\x91\xA2\x95\xA8\x82\xAA\x8C\x9A\x82\xC4\n\x82\xE7\x82\xEA\x82\xBD\x90^\x82\xCC\x96\xDA\x93I\x82\xF0\x92m\x82\xE9\x8E\xE8\x8A|\x82\xA9\n\x82\xE8\x82\xCD\x82\xB1\x82\xEA\x82\xDC\x82\xC5\x82\xCC\x82\xC6\x82\xB1\x82\xEB\x89\xBD\x82\xD0\x82\xC6\n\x82\xC2\x8C\xA9\x82\xC2\x82\xA9\x82\xC1\x82\xC4\x82\xA2\x82\xC8\x82\xA2\x81B"""
2959,0x358ecc,52,Shift_JIS,大渦巻の近くの低空域だ。\n古代の文明の遺物なのか……,"""\x91\xE5\x89Q\x8A\xAA\x82\xCC\x8B\xDF\x82\xAD\x82\xCC\x92\xE1\x8B\xF3\x88\xE6\x82\xBE\x81B\n\x8C\xC3\x91\xE3\x82\xCC\x95\xB6\x96\xBE\x82\xCC\x88\xE2\x95\xA8\x82\xC8\x82\xCC\x82\xA9\x81c\x81c"""
2960,0x358f00,78,Shift_JIS,バルアを逃亡してきた兵士から聞いた話なんだが\n大渦巻の周辺の低空域に何かが……,"""\x83o\x83\x8B\x83A\x82\xF0\x93\xA6\x96S\x82\xB5\x82\xC4\x82\xAB\x82\xBD\x95\xBA\x8Em\x82\xA9\x82\xE7\x95\xB7\x82\xA2\x82\xBD\x98b\x82\xC8\x82\xF1\x82\xBE\x82\xAA\n\x91\xE5\x89Q\x8A\xAA\x82\xCC\x8E\xFC\x95\xD3\x82\xCC\x92\xE1\x8B\xF3\x88\xE6\x82\xC9\x89\xBD\x82\xA9\x82\xAA\x81c\x81c"""
2961,0x358f50,262,Shift_JIS,いつの時代に造られ、沈んだ\nのかまったく手がかりのない\nこの不思議なかたちの船。\n流線型を基調とした船体や、\n外装に今まで見たこともない\n材質の金属が使われているた\nめ「異世界で造られた船」な\nどといわれ、空気のないとこ\nろを航行したなどという突拍\n子のない珍説もある。,"""\x82\xA2\x82\xC2\x82\xCC\x8E\x9E\x91\xE3\x82\xC9\x91\xA2\x82\xE7\x82\xEA\x81A\x92\xBE\x82\xF1\x82\xBE\n\x82\xCC\x82\xA9\x82\xDC\x82\xC1\x82\xBD\x82\xAD\x8E\xE8\x82\xAA\x82\xA9\x82\xE8\x82\xCC\x82\xC8\x82\xA2\n\x82\xB1\x82\xCC\x95s\x8Ev\x8Bc\x82\xC8\x82\xA9\x82\xBD\x82\xBF\x82\xCC\x91D\x81B\n\x97\xAC\x90\xFC\x8C^\x82\xF0\x8A\xEE\x92\xB2\x82\xC6\x82\xB5\x82\xBD\x91D\x91\xCC\x82\xE2\x81A\n\x8AO\x91\x95\x82\xC9\x8D\xA1\x82\xDC\x82\xC5\x8C\xA9\x82\xBD\x82\xB1\x82\xC6\x82\xE0\x82\xC8\x82\xA2\n\x8D\xDE\x8E\xBF\x82\xCC\x8B\xE0\x91\xAE\x82\xAA\x8Eg\x82\xED\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x82\xBD\n\x82\xDF\x81u\x88\xD9\x90\xA2\x8AE\x82\xC5\x91\xA2\x82\xE7\x82\xEA\x82\xBD\x91D\x81v\x82\xC8\n\x82\xC7\x82\xC6\x82\xA2\x82\xED\x82\xEA\x81A\x8B\xF3\x8BC\x82\xCC\x82\xC8\x82\xA2\x82\xC6\x82\xB1\n\x82\xEB\x82\xF0\x8Dq\x8Ds\x82\xB5\x82\xBD\x82\xC8\x82\xC7\x82\xC6\x82\xA2\x82\xA4\x93\xCB\x94\x8F\n\x8Eq\x82\xCC\x82\xC8\x82\xA2\x92\xBF\x90\xE0\x82\xE0\x82\xA0\x82\xE9\x81B"""
2962,0x359058,98,Shift_JIS,モンテスマの北方、気流の壁と岩礁に囲まれた空域。\n飛んでいると、まわりが暗くなる場所があるそうだ。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x82\xCC\x96k\x95\xFB\x81A\x8BC\x97\xAC\x82\xCC\x95\xC7\x82\xC6\x8A\xE2\x8F\xCA\x82\xC9\x88\xCD\x82\xDC\x82\xEA\x82\xBD\x8B\xF3\x88\xE6\x81B\n\x94\xF2\x82\xF1\x82\xC5\x82\xA2\x82\xE9\x82\xC6\x81A\x82\xDC\x82\xED\x82\xE8\x82\xAA\x88\xC3\x82\xAD\x82\xC8\x82\xE9\x8F\xEA\x8F\x8A\x82\xAA\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B"""
2963,0x3590bc,84,Shift_JIS,モンテスマの北方に、気流の壁と岩礁に囲まれた\n空域がある。その上空に行ってみると……,"""\x83\x82\x83\x93\x83e\x83X\x83}\x82\xCC\x96k\x95\xFB\x82\xC9\x81A\x8BC\x97\xAC\x82\xCC\x95\xC7\x82\xC6\x8A\xE2\x8F\xCA\x82\xC9\x88\xCD\x82\xDC\x82\xEA\x82\xBD\n\x8B\xF3\x88\xE6\x82\xAA\x82\xA0\x82\xE9\x81B\x82\xBB\x82\xCC\x8F\xE3\x8B\xF3\x82\xC9\x8Ds\x82\xC1\x82\xC4\x82\xDD\x82\xE9\x82\xC6\x81c\x81c"""
2964,0x359110,258,Shift_JIS,この世界で唯一、ある決まっ\nた時間に月蝕を観測すること\nができる地点。\nこの地では古くから、月蝕の\n見え方によって未来を占った\nといわれており、指輪のよう\nな形状になる金環月蝕が起き\nると吉兆、全体が隠れる皆既\n月蝕は凶事の訪れる前兆だと\nいわれ人々に忌み嫌われた。,"""\x82\xB1\x82\xCC\x90\xA2\x8AE\x82\xC5\x97B\x88\xEA\x81A\x82\xA0\x82\xE9\x8C\x88\x82\xDC\x82\xC1\n\x82\xBD\x8E\x9E\x8A\xD4\x82\xC9\x8C\x8E\x90I\x82\xF0\x8A\xCF\x91\xAA\x82\xB7\x82\xE9\x82\xB1\x82\xC6\n\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x92n\x93_\x81B\n\x82\xB1\x82\xCC\x92n\x82\xC5\x82\xCD\x8C\xC3\x82\xAD\x82\xA9\x82\xE7\x81A\x8C\x8E\x90I\x82\xCC\n\x8C\xA9\x82\xA6\x95\xFB\x82\xC9\x82\xE6\x82\xC1\x82\xC4\x96\xA2\x97\x88\x82\xF0\x90\xE8\x82\xC1\x82\xBD\n\x82\xC6\x82\xA2\x82\xED\x82\xEA\x82\xC4\x82\xA8\x82\xE8\x81A\x8Ew\x97\xD6\x82\xCC\x82\xE6\x82\xA4\n\x82\xC8\x8C`\x8F\xF3\x82\xC9\x82\xC8\x82\xE9\x8B\xE0\x8A\xC2\x8C\x8E\x90I\x82\xAA\x8BN\x82\xAB\n\x82\xE9\x82\xC6\x8Bg\x92\x9B\x81A\x91S\x91\xCC\x82\xAA\x89B\x82\xEA\x82\xE9\x8AF\x8A\xF9\n\x8C\x8E\x90I\x82\xCD\x8B\xA5\x8E\x96\x82\xCC\x96K\x82\xEA\x82\xE9\x91O\x92\x9B\x82\xBE\x82\xC6\n\x82\xA2\x82\xED\x82\xEA\x90l\x81X\x82\xC9\x8A\xF5\x82\xDD\x8C\x99\x82\xED\x82\xEA\x82\xBD\x81B"""
2965,0x359214,84,Shift_JIS,ヤフトマー北方空域の島にあるそうだ。\nヤフトマー人にはわりとよく知られているらしい。,"""\x83\x84\x83t\x83g\x83}\x81[\x96k\x95\xFB\x8B\xF3\x88\xE6\x82\xCC\x93\x87\x82\xC9\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B\n\x83\x84\x83t\x83g\x83}\x81[\x90l\x82\xC9\x82\xCD\x82\xED\x82\xE8\x82\xC6\x82\xE6\x82\xAD\x92m\x82\xE7\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x81B"""
2966,0x359268,62,Shift_JIS,ヤフトマーの歴史書にもその記述があるとか。\nふうむ、天ねえ……,"""\x83\x84\x83t\x83g\x83}\x81[\x82\xCC\x97\xF0\x8Ej\x8F\x91\x82\xC9\x82\xE0\x82\xBB\x82\xCC\x8BL\x8Fq\x82\xAA\x82\xA0\x82\xE9\x82\xC6\x82\xA9\x81B\n\x82\xD3\x82\xA4\x82\xDE\x81A\x93V\x82\xCB\x82\xA6\x81c\x81c"""
2967,0x3592a8,268,Shift_JIS,古代ヤフトマー朝の歴史を記\nした書物である「野武東満\n（やふとまん）大録」には、\nこの木のてっぺんまで登った\n者は将来、世を統べるであろ\nうという記述が残されており\n現在の樹齢が少なくとも二千\n年以上であることや、神木と\nして崇められていた当時の様\n子をうかがうことができる。,"""\x8C\xC3\x91\xE3\x83\x84\x83t\x83g\x83}\x81[\x92\xA9\x82\xCC\x97\xF0\x8Ej\x82\xF0\x8BL\n\x82\xB5\x82\xBD\x8F\x91\x95\xA8\x82\xC5\x82\xA0\x82\xE9\x81u\x96\xEC\x95\x90\x93\x8C\x96\x9E\n\x81i\x82\xE2\x82\xD3\x82\xC6\x82\xDC\x82\xF1\x81j\x91\xE5\x98^\x81v\x82\xC9\x82\xCD\x81A\n\x82\xB1\x82\xCC\x96\xD8\x82\xCC\x82\xC4\x82\xC1\x82\xD8\x82\xF1\x82\xDC\x82\xC5\x93o\x82\xC1\x82\xBD\n\x8E\xD2\x82\xCD\x8F\xAB\x97\x88\x81A\x90\xA2\x82\xF0\x93\x9D\x82\xD7\x82\xE9\x82\xC5\x82\xA0\x82\xEB\n\x82\xA4\x82\xC6\x82\xA2\x82\xA4\x8BL\x8Fq\x82\xAA\x8Ec\x82\xB3\x82\xEA\x82\xC4\x82\xA8\x82\xE8\n\x8C\xBB\x8D\xDD\x82\xCC\x8E\xF7\x97\xEE\x82\xAA\x8F\xAD\x82\xC8\x82\xAD\x82\xC6\x82\xE0\x93\xF1\x90\xE7\n\x94N\x88\xC8\x8F\xE3\x82\xC5\x82\xA0\x82\xE9\x82\xB1\x82\xC6\x82\xE2\x81A\x90_\x96\xD8\x82\xC6\n\x82\xB5\x82\xC4\x90\x92\x82\xDF\x82\xE7\x82\xEA\x82\xC4\x82\xA2\x82\xBD\x93\x96\x8E\x9E\x82\xCC\x97l\n\x8Eq\x82\xF0\x82\xA4\x82\xA9\x82\xAA\x82\xA4\x82\xB1\x82\xC6\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x81B"""
